ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,VALUE_FILE1,VALUE_FILE2
BB-405254119A-405254120A-3077666,20240717,3101154386,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-405254119A-405254120A-3077666,20240717,3101154386,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404908729A-404908731A-15021551,20240715,3100557842,BroadBand Closed,PONUMBER,13811297645,463087.0
BB-404908729A-404908731A-15021551,20240715,3100557842,BroadBand Closed,BILLTOADDRESS3,20240730134834.0,20240730000000
BB-404908729A-404908731A-15021551,20240715,3100557842,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404909828A-404909831A-8796602,20240715,96409960,BroadBand Closed,PONUMBER,13811313086,464601.0
BB-404909828A-404909831A-8796602,20240715,96409960,BroadBand Closed,BILLTOADDRESS3,20240730120635.0,20240730000000
BB-404909828A-404909831A-8796602,20240715,96409960,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,PRODUCTID,2553805,17291351
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,PONUMBER,13811280677,461360.0
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,BILLTOADDRESS3,20240730175736.0,20240730000000
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405244737A-405244738A-17291351,20240717,3101137751,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,PRODUCTID,2553805,17291351
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,PONUMBER,13811308609,464144.0
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,BILLTOADDRESS3,20240730003016.0,20240730000000
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406502300A-406502303A-17291351,20240724,3103298184,BroadBand Closed,GENERICATTRIBUTE25,2553725.0,9046602.0
BB-406038640A-406038643A-71964226,20240722,3102421303,BroadBand Closed,PONUMBER,13811323443,465645.0
BB-406038640A-406038643A-71964226,20240722,3102421303,BroadBand Closed,BILLTOADDRESS3,20240730152148.0,20240730000000
BB-406038640A-406038643A-71964226,20240722,3102421303,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,PRODUCTID,2553805,17291351
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,PONUMBER,13811302270,463536.0
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,BILLTOADDRESS3,20240730120514.0,20240730000000
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405098385A-405098388A-17291351,20240716,3100901368,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-404728899A-404728902A-71506956,20240714,3100304237,BroadBand Closed,PONUMBER,13811255517,458823.0
BB-404728899A-404728902A-71506956,20240714,3100304237,BroadBand Closed,BILLTOADDRESS3,20240730174855.0,20240730000000
BB-404728899A-404728902A-71506956,20240714,3100304237,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405458092A-405458094A-12738041,20240718,3101557700,BroadBand Closed,PONUMBER,13811299468,463263.0
BB-405458092A-405458094A-12738041,20240718,3101557700,BroadBand Closed,BILLTOADDRESS3,20240730174845.0,20240730000000
BB-405458092A-405458094A-12738041,20240718,3101557700,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404908076A-404908079A-71964226,20240715,3100558154,BroadBand Closed,PONUMBER,13811318597,465154.0
BB-404908076A-404908079A-71964226,20240715,3100558154,BroadBand Closed,BILLTOADDRESS3,20240730144607.0,20240730000000
BB-404908076A-404908079A-71964226,20240715,3100558154,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405458092A-405458094A-71152596,20240718,3091790104,BroadBand Closed,PONUMBER,13811299468,463263.0
BB-405458092A-405458094A-71152596,20240718,3091790104,BroadBand Closed,BILLTOADDRESS3,20240730174845.0,20240730000000
BB-405458092A-405458094A-71152596,20240718,3091790104,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406512825A-406512826A-9046602,20240724,2331783841,BroadBand Closed,PONUMBER,13811274400,460697.0
BB-406512825A-406512826A-9046602,20240724,2331783841,BroadBand Closed,BILLTOADDRESS3,20240730070552.0,20240730000000
BB-406512825A-406512826A-9046602,20240724,2331783841,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,PRODUCTID,2553805,17291351
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,PONUMBER,13811274400,460697.0
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,BILLTOADDRESS3,20240730070552.0,20240730000000
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406512825A-406512826A-17291351,20240724,3103324037,BroadBand Closed,GENERICATTRIBUTE25,2553725.0,9046602.0
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,PRODUCTID,2553805,17291351
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,PONUMBER,13811323443,465645.0
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,BILLTOADDRESS3,20240730152148.0,20240730000000
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406038640A-406038643A-17291351,20240722,3102420199,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-406080860A-406080864A-9046602,20240722,2830612625,BroadBand Closed,PONUMBER,13811312719,464557.0
BB-406080860A-406080864A-9046602,20240722,2830612625,BroadBand Closed,BILLTOADDRESS3,20240730120514.0,20240730000000
BB-406080860A-406080864A-9046602,20240722,2830612625,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404280263A-404280266A-17291351,20240711,2756687869,BroadBand Closed,PRODUCTID,2553785,17291351
BB-404280263A-404280266A-17291351,20240711,2756687869,BroadBand Closed,PONUMBER,13811284017,461720.0
BB-404280263A-404280266A-17291351,20240711,2756687869,BroadBand Closed,BILLTOADDRESS3,20240730120515.0,20240730000000
BB-404280263A-404280266A-17291351,20240711,2756687869,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404280263A-404280266A-17291351,20240711,2756687869,BroadBand Closed,GENERICATTRIBUTE25,17291341.0,17291351.0
BB-406487678A-406487682A-17291351,20240724,2585331110,BroadBand Closed,PRODUCTID,2553815,17291351
BB-406487678A-406487682A-17291351,20240724,2585331110,BroadBand Closed,PONUMBER,13811310742,464346.0
BB-406487678A-406487682A-17291351,20240724,2585331110,BroadBand Closed,BILLTOADDRESS3,20240730000511.0,20240730000000
BB-406487678A-406487682A-17291351,20240724,2585331110,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406487678A-406487682A-17291351,20240724,2585331110,BroadBand Closed,GENERICATTRIBUTE25,2553795.0,17291351.0
BB-395218482A-395218483A-8640442,20240515,3085080588,BroadBand Closed,PONUMBER,13811251076,458397.0
BB-395218482A-395218483A-8640442,20240515,3085080588,BroadBand Closed,BILLTOADDRESS3,20240730190604.0,20240730000000
BB-395218482A-395218483A-8640442,20240515,3085080588,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401977229A-401977232A-2646395,20240627,3095831775,BroadBand Closed,PONUMBER,13811276928,460963.0
BB-401977229A-401977232A-2646395,20240627,3095831775,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-401977229A-401977232A-2646395,20240627,3095831775,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401977229A-401977232A-18655531,20240627,3095831777,BroadBand Closed,PONUMBER,13811276928,460963.0
BB-401977229A-401977232A-18655531,20240627,3095831777,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-401977229A-401977232A-18655531,20240627,3095831777,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401977229A-401977232A-15021551,20240627,3095831778,BroadBand Closed,PONUMBER,13811276928,460963.0
BB-401977229A-401977232A-15021551,20240627,3095831778,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-401977229A-401977232A-15021551,20240627,3095831778,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-401977229A-401977232A-8640442,20240627,3095830529,BroadBand Closed,PONUMBER,13811276928,460963.0
BB-401977229A-401977232A-8640442,20240627,3095830529,BroadBand Closed,BILLTOADDRESS3,20240730094638.0,20240730000000
BB-401977229A-401977232A-8640442,20240627,3095830529,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-407596328A-407596334A-8796552,20240730,132940640,BroadBand Closed,PONUMBER,13811324516,465761.0
BB-407596328A-407596334A-8796552,20240730,132940640,BroadBand Closed,BILLTOADDRESS3,20240730174801.0,20240730000000
BB-407596328A-407596334A-8796552,20240730,132940640,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,PRODUCTID,2553805,17291351
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,PONUMBER,13811264744,459751.0
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,BILLTOADDRESS3,20240730094548.0,20240730000000
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405082401A-405082402A-17291351,20240716,3100855546,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-405082401A-405082402A-9046602,20240716,2010612857,BroadBand Closed,PONUMBER,13811264744,459751.0
BB-405082401A-405082402A-9046602,20240716,2010612857,BroadBand Closed,BILLTOADDRESS3,20240730094548.0,20240730000000
BB-405082401A-405082402A-9046602,20240716,2010612857,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-407596328A-407596334A-9046602,20240730,128309671,BroadBand Closed,PONUMBER,13811324516,465761.0
BB-407596328A-407596334A-9046602,20240730,128309671,BroadBand Closed,BILLTOADDRESS3,20240730174801.0,20240730000000
BB-407596328A-407596334A-9046602,20240730,128309671,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407596328A-407596334A-8640442,20240730,129916674,BroadBand Closed,PONUMBER,13811324516,465761.0
BB-407596328A-407596334A-8640442,20240730,129916674,BroadBand Closed,BILLTOADDRESS3,20240730174801.0,20240730000000
BB-407596328A-407596334A-8640442,20240730,129916674,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-404254719A-404254720A-18707841,20240711,3099595916,BroadBand Closed,PONUMBER,13811319328,465228.0
BB-404254719A-404254720A-18707841,20240711,3099595916,BroadBand Closed,BILLTOADDRESS3,20240730120511.0,20240730000000
BB-404254719A-404254720A-18707841,20240711,3099595916,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-402348637A-402348638A-18707771,20240630,3096477124,BroadBand Closed,PONUMBER,13811260648,459356.0
BB-402348637A-402348638A-18707771,20240630,3096477124,BroadBand Closed,BILLTOADDRESS3,20240730184611.0,20240730000000
BB-402348637A-402348638A-18707771,20240630,3096477124,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402348637A-402348638A-18660931,20240630,3096477133,BroadBand Closed,PONUMBER,13811260648,459356.0
BB-402348637A-402348638A-18660931,20240630,3096477133,BroadBand Closed,BILLTOADDRESS3,20240730184611.0,20240730000000
BB-402348637A-402348638A-18660931,20240630,3096477133,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402348637A-402348638A-26029034,20240630,3096477123,BroadBand Closed,PONUMBER,13811260648,459356.0
BB-402348637A-402348638A-26029034,20240630,3096477123,BroadBand Closed,BILLTOADDRESS3,20240730184611.0,20240730000000
BB-402348637A-402348638A-26029034,20240630,3096477123,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402348637A-402348638A-3023836,20240630,3096478072,BroadBand Closed,PONUMBER,13811260648,459356.0
BB-402348637A-402348638A-3023836,20240630,3096478072,BroadBand Closed,BILLTOADDRESS3,20240730184611.0,20240730000000
BB-402348637A-402348638A-3023836,20240630,3096478072,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-402348637A-402348638A-17291351,20240630,3096474070,BroadBand Closed,PRODUCTID,2553785,17291351
BB-402348637A-402348638A-17291351,20240630,3096474070,BroadBand Closed,PONUMBER,13811260648,459356.0
BB-402348637A-402348638A-17291351,20240630,3096474070,BroadBand Closed,BILLTOADDRESS3,20240730184611.0,20240730000000
BB-402348637A-402348638A-17291351,20240630,3096474070,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-402348637A-402348638A-17291351,20240630,3096474070,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406045419A-406045420A-2554735,20240722,3102438694,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-2554735,20240722,3102438694,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-2554735,20240722,3102438694,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406045419A-406045420A-15021551,20240722,3102437559,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-15021551,20240722,3102437559,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-15021551,20240722,3102437559,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406045419A-406045420A-18660931,20240722,3102437562,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-18660931,20240722,3102437562,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-18660931,20240722,3102437562,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406045419A-406045420A-71506956,20240722,3102437564,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-71506956,20240722,3102437564,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-71506956,20240722,3102437564,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,PRODUCTID,3115585,3116265
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406045419A-406045420A-3116265,20240722,3102435971,BroadBand Closed,GENERICATTRIBUTE25,17291341.0,
BB-406045419A-406045420A-18707841,20240722,3102437552,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-18707841,20240722,3102437552,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-18707841,20240722,3102437552,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405578337A-405578340A-2573035,20240719,3101714265,BroadBand Closed,PONUMBER,13811324004,465705.0
BB-405578337A-405578340A-2573035,20240719,3101714265,BroadBand Closed,BILLTOADDRESS3,20240730190134.0,20240730000000
BB-405578337A-405578340A-2573035,20240719,3101714265,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405578337A-405578340A-18655531,20240719,3101714275,BroadBand Closed,PONUMBER,13811324004,465705.0
BB-405578337A-405578340A-18655531,20240719,3101714275,BroadBand Closed,BILLTOADDRESS3,20240730190134.0,20240730000000
BB-405578337A-405578340A-18655531,20240719,3101714275,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406045419A-406045420A-3077666,20240722,3102437561,BroadBand Closed,PONUMBER,13811247845,458098.0
BB-406045419A-406045420A-3077666,20240722,3102437561,BroadBand Closed,BILLTOADDRESS3,20240730224712.0,20240730000000
BB-406045419A-406045420A-3077666,20240722,3102437561,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405096780A-405096782A-3077666,20240716,3100898941,BroadBand Closed,PONUMBER,13811247835,458096.0
BB-405096780A-405096782A-3077666,20240716,3100898941,BroadBand Closed,BILLTOADDRESS3,20240730152736.0,20240730000000
BB-405096780A-405096782A-3077666,20240716,3100898941,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
