H|20240228 22:21:02|EPC_ProductList|   
RECORD_TYPE|PRODUCT_ID|PRODUCT_DESCRIPTION|SERVICE_TYPE|BUSINESS_PRODUCT_TYPE|PRODUCT_FAMILY|LIST_PRICE|SPEED|EFFECTIVE_DATE|EXPIRATION_DATE|PO_TYPE|FV_SVC_TECHNOLOGY|OFFER_TYPE
D|11459431|Free Sunday|MOB|VAS|DiscFreeSunday|0|null|19900101|21200101|||SuperSim
D|11468431|Free 3 mths|FV|VAS|Disc FV||null|19900101|null|FHB|PSTN|
D|11496101|Local Mobile Airtime Usage Discount|MOB|null|Not Applicable|0|null|19900101|21200101|||SuperSim
D|11651931|DVR STB 500GB Discount for 6 mths $4.58/ $1.78 (excl GST)|TV|VAS|Disc TV||null|19900101|21200101|||
D|11937381|Free 6 mths on No Contract Singtel TV GO Service - Watch TV (5/3/1 Devices)|TV|VAS|Disc TV||null|19900101|21200101|||
D|12218221|Free Sunday Group Level|null|null|DiscFreeSunday|0|null|19900101|null|||
D|12285601|Caller Non-ID Quarterly Subscription Discount - 35%|MOB|VAS|DiscPromo||null|19900101|21200101|||SuperSim
D|12285731|Mobile DataMore Subscription Discount - 16.6667% (24 mths)|MOB|VAS|DiscDataMore||null|19900101|21200101|||SuperSim
D|12285741|Mobile DataMore Subscription Discount - 28.5714% (24 mths)|MOB|VAS|DiscDataMore||null|19900101|21200101|||SuperSim
D|12294811|Discount on Fibre Hm Plan (Free 24 mth)|GLP|VAS|Discount Offers||null|19900101|21200101|FHB|PSTN|
D|12366871|Asian Hits Pack (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366881|Asian Hits Pack (MOB) Subscription Discount - 100% (3 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366941|Education Pack (MOB) Subscription Discount - 100% (1 mth)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366951|Education Pack (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366961|Education Pack (MOB) Subscription Discount - 100% (3 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366971|Education Pack (MOB) Subscription Discount - 100% (6 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366981|Anime Pack (MOB) Subscription Discount - 100% (1 mth)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12366991|Anime Pack (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367001|Anime Pack (MOB) Subscription Discount - 100% (3 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367021|Entertainment Pack (MOB) Subscription Discount - 50% (1 mth)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367031|Entertainment Pack (MOB) Subscription Discount - 50% (12 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367041|Entertainment Pack (MOB) Subscription Discount - 50% (3 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367051|Entertainment Pack (MOB) Subscription Discount - 50% (6 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367131|Kids Pack (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367171|Kids Pack (MOB) Subscription Discount - 50% (12 mths)|MOB|VAS|OTTDISC||null|19900101|21200101|||Regular
D|12367201|Viu Premium Subscription Discount - 100% (1 mth)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12367211|Viu Premium Subscription Discount - 100% (2 mths)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12367221|Viu Premium Subscription Discount - 100% (3 mths)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12367231|Viu Premium Subscription Discount - 100% (6 mths)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12367241|Viu Premium Subscription Discount - 50% (12 mths)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12367251|Viu Premium Subscription Discount - 50% (6 mths)|FBB|VAS|OTTDISC||null|19900101|21200101|FHB|PSTN|
D|12468391|Free 6 mth on 12 mths|TV|VAS|OTTDISC||null|19900101|null|||
D|12486191|20.2020% for 12 mths on 12 mths  VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486201|28.9855% for 12 mths on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486211|50% for 3 mths on 6 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486221|50% for 6mths on 6 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486231|50% for 6 mths on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486241|50% for 12 mths on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486261|Free 2 mths on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486271|Free 3 mths on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486281|Free 6 mth on 12 mths VIU Premium|TV|VAS|OTTDISC||null|19900101|null|||
D|12486291|20.2020% for 12 mths on 12 mths  Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486321|50% for 6mths on 6 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486331|50% for 6 mths on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486341|50% for 12 mths on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486351|Free 1 mth on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486361|Free 2 mths on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486371|Free 3 mths on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486381|Free 6 mth on 12 mths Hallyu Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486401|28.9855% for 12 mths on 12 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486411|50% for 3 mths on 6 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486421|50% for 6mths on 6 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486431|50% for 6 mths on 12 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486441|50% for 12 mths on 12 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486451|Free 1 mth on 12 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486461|Free 2 mths on 12 mths Asian Hits|TV|VAS|OTTDISC||null|19900101|null|||
D|12486491|20.2020% for 12 mths on 12 mths  Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486501|28.9855% for 12 mths on 12 mths Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486511|50% for 3 mths on 6 mths Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486521|50% for 6mths on 6 mths Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486551|Free 1 mth on 12 mths Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486561|Free 2 mths on 12 mths Kids Pack|TV|VAS|OTTDISC||null|19900101|null|||
D|12486601|28.9855% for 12 mths on 12 mths Entertainment|TV|VAS|OTTDISC||null|19900101|null|||
D|12486611|50% for 3 mths on 6 mths Entertainment|TV|VAS|OTTDISC||null|19900101|null|||
D|12486621|50% for 6mths on 6 mths Entertainment|TV|VAS|OTTDISC||null|19900101|null|||
D|12486631|50% for 6 mths on 12 mths Entertainment|TV|VAS|OTTDISC||null|19900101|null|||
D|12486641|50% for 12 mths on 12 mths Entertainment|TV|VAS|OTTDISC||null|19900101|null|||
D|13039591|Mobile DataMore Subscription Discount - 54.5% (24 mths)|MOB|VAS|DiscDataMore||null|19900101|null|||SuperSim
D|13039601|100% Discount on TalkMore Unlimited Subscription (3 mths)|MOB|VAS|DiscTalkMore||null|19900101|null|||SuperSim
D|13039621|Additional 20.2111% Discount on Combo 2 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039631|Additional 15.8475% Discount on Combo 3 Plan (24 mths)|MOB|VAS|Disc CISPromo||null|19900101|null|||Regular
D|13039651|Additional 41.8488% Discount on Combo 12 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039661|Additional 5.8841% Discount on Combo 2 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039681|Additional 6.9792% Discount on Combo 6 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039691|Additional 18.7444% Discount on Combo 12 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039701|Additional 15.3822% Discount on Combo 2 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13039711|Additional 17.7966% Discount on Combo 3 Plan (24 mths)|MOB|VAS|Disc CISPromo||null|19900101|null|||Regular
D|13039731|Additional 18.0364% Discount on Combo 12 Plan (24 mths)|FV|VAS|Disc CISPromo||null|19900101|null|FHB|PSTN|Affluent
D|13498731|Discount on Itemised Billing for Fixed Line (1 month)|FV|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|13883491|Free 6 months HDL subscription|FV|VAS|Discount Offers||null|19900101|22500808|FHB|Fibre|Gamer
D|13884011|Additional 5.5655% Discount on Combo 6 Plan (24 mths)|FV|VAS|Discount Offers||null|19900101|null|FHB|PSTN|Affluent
D|13888801|Caller ID Registration Fee Discount|MOB|null|SerRegisFee||null|19900101|null|||SuperSim
D|13888941|Autoroam Registration Fee Discount|null|null|SerRegisFee||null|19900101|null|||
D|13888991|Voicemail  Registration Fee Discount|MOB|null|SerRegisFee||null|19900101|null|||Regular
D|14323762|Free 3 mths on No Contract Viu Premium OTT (BB/TV)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|14323772|Viu Premium (MOB) (0 mth term) (Free 3 mths)|MOB|VAS|OTTDISC||null|19900101|22500808|||Regular
D|14334142|Free 6 mths on 12 mths Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|22500808|||
D|14334152|Free 3 mths on 12 mths Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|22500808|||
D|14334172|Free 1 mth on 12 mths Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|22500808|||
D|14334272|Free 3 mths on 12 mths Asian Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|22500808|||
D|14334422|Variety Plus (MOB) Subscription Discount - 100% (1 mth)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334432|Variety Plus (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334442|Variety Plus (MOB) Subscription Discount - 100% (3 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334452|Variety Plus (MOB) Subscription Discount - 100% (6 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334502|Education Plus OTT - Subscription Discount 100% (1 mth)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334512|Education Plus OTT - Subscription Discount 100% (2 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334522|Education Plus OTT - Subscription Discount 100% (3 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334532|Education Plus OTT - Subscription Discount 100% (6 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334542|Asian Plus (MOB) Subscription Discount - 100% (1 mth)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334552|Asian Plus (MOB) Subscription Discount - 100% (2 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334562|Asian Plus (MOB) Subscription Discount - 100% (3 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334572|Asian Plus (MOB) Subscription Discount - 100% (6 mths)|MOB|VAS|Discount Offers||null|19900101|22500808|||Regular
D|14334702|(NEW) Sports Plus (MOB/BB/TV) Subscription Discount - 100% (1 mth)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334712|(NEW) Sports Plus (MOB/BB/TV) Subscription Discount - 100% (2 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334722|(NEW) Sports Plus (MOB/BB/TV) Subscription Discount - 100% (3 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14334732|(NEW) Sports Plus (MOB/BB/TV) Subscription Discount - 100% (6 mths)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14371932|Discount on Security Suite (WinOS) (Duration: 3 months, Percent: 100%)|FBB|VAS|Disc Security Suite||null|19900101|21200101|FHB|PSTN|
D|14645696|Mobile Internet Filter (1 Number) - 100% (12 mths) (for Kids Bundle Pack only)|MOB|VAS|DiscMobIntFil||null|19900101|21200101|||Regular
D|14645736|Kids Pack (MOB) Subscription Discount - 7.2052% (12 mths) (for Kids Bundle Pack only)|MOB|VAS|OTTDISC||null|20050925|21200101|||Regular
D|14648156|100% Discount on TalkMore Unlimited Subscription (24 mths)|MOB|VAS|Discount Offers||null|19900101|null|||SuperSim
D|14710216|Singtel Home Digital Line (Residential) Discount|FV|VAS|Discount Offers||null|20050925|null|FHB|Fibre|
D|14508651|Auto-Suspension Data Roaming Excess Usage|MOB|null|DataRoam|0|null|20000101|22500808|||Regular
D|14785526|Free 3 mths on 12 mths Variety Plus (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|14785536|Free 3 mths on 12 mths Asian Plus (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|14785576|Free 24 mths on 24 mths Asian Plus (BB)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14785586|Free 24 mths on 24 mths Variety Plus (BB)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14785596|Free 24 mths on 24 mths VIU Premium (BB)|FBB|VAS|Discount Offers||null|19900101|22500808|FHB|PSTN|
D|14914116|Free 12 months HDL subscription|FV|VAS|Discount Offers||null|20160101|null|FHB|Fibre|
D|14965836|Fixed Voice Penalty Waiver|FV|null|Disc FV||null|20130101|null|FHB|PSTN|
D|15009801|Free 1 mth on 12 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009811|Free 2 mths on 12 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009831|Free 1 mth on 24 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009841|Free 2 mths on 24 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009851|Free 3 mths on 24 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009861|Free 6 mths on 24 mths Variety Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009881|Free 2 mths on 12 mths Asian Treasure Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009891|Free 6 mths on 12 mths Asian Treasure Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009901|Free 1 mth on 24 mths Asian Treasure Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15009931|Free 6 mths on 24 mths Asian Treasure Plus (BB)|FBB|VAS|OTTDISC||null|19900101|22500808|FHB|PSTN|
D|15112926|(New) Free 24 mths on Family+ (No CT)|TV|VAS|Discount Offers||null|19900101|null|||
D|15112946|(New) 50% Discount for 24 mths on Family+ (No CT)|TV|VAS|Discount Offers||null|19900101|null|||
D|15113026|(New) Free 3 mths on 3 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113036|(New) 50% Discount for 3 mths on 3 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113056|(New) Free 3 mths on 6 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113066|(New) 50% Discount for 3 mths on 6 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113086|(New) Free 1 mth on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113096|(New) Free 2 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113106|(New) Free 3 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113116|(New) Free 4 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113126|(New) Free 5 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113136|(New) Free 6 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113146|(New) Free 12 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113156|(New) 50% Discount for 3 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113166|(New) 50% Discount for 6 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113176|(New) 50% Discount for 12 mths on 12 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113226|(New) Free 1 mth on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113236|(New) Free 2 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113246|(New) Free 3 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113256|(New) Free 4 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113266|(New) Free 5 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113276|(New) Free 6 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113356|(New) Free 24 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113366|(New) 50% Discount for 6 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15113376|(New) 50% Discount for 12 mths on 24 mths Family+|TV|VAS|Discount Offers||null|19900101|null|||
D|15114186|Talkmore Unlimited Subscription Discount - 79.89% (24 mths)|MOB|VAS|DiscTalkMore Unlimited||null|20170101|null|||SuperSim
D|15114206|Talkmore Unlimited Subscription Discount - 49.73% (24 mths)|MOB|VAS|DiscTalkMore Unlimited||null|20170101|null|||SuperSim
D|15114196|Talkmore Unlimited Subscription Discount - 74.89% (24 mths)|MOB|VAS|DiscTalkMore Unlimited||null|20170101|null|||SuperSim
D|15132016|Talkmore Unlimited Subscription Discount - 69.84%|MOB|VAS|DiscTalkMore Unlimited||null|20170101|null|||SuperSim
D|15145686|Empowerment - Caller ID Monthly Subscription Discount (2 mths)|MOB|VAS|DiscEmpowermentCaller ID||null|19900101|21200101|||Regular
D|15145696|Empowerment - Caller ID Monthly Subscription Discount (6 mths)|MOB|VAS|DiscEmpowermentCaller ID||null|19900101|21200101|||Regular
D|15145706|Empowerment - Caller ID Monthly Subscription Discount (12 mths)|MOB|VAS|DiscEmpowermentCaller ID||null|19900101|21200101|||Regular
D|15145716|Empowerment - Caller ID Monthly Subscription Discount (24 mths)|MOB|VAS|DiscEmpowermentCaller ID||null|19900101|21200101|||Regular
D|15021541|Discount on Qustodio (Free 3 months)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|15021551|Discount on Qustodio (Free 1 month)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|15145186|(OBSOLETE) 50% Discount on 2nd Singtel Telephone Line (Cornerstone)|FV|VAS|DISCCornerstone||null|19900101|null|FV|PSTN|
D|17225301|(One-Time) 100% Discount on SIM Card & Registration Fees|MOB|null|Disc SIMCrdFee||null|19900101|null|||SuperSim
D|17225311|(One-Time) 100% Discount on SIM Card Fee|MOB|null|Disc SIMCrdFee||null|19900101|null|||SuperSim
D|17225321|(One-Time) 100% Discount on Service Registration Fee|MOB|null|Disc SIMCrdFee||null|19900101|null|||SuperSim
D|17223581|Talkmore Unlimited Subscription Discount - 100%|MOB|VAS|DiscTalkMore Unlimited||null|20170706|null|||SuperSim
D|17223481|Talkmore Unlimited Subscription Discount - 89.94%|MOB|VAS|DiscTalkMore Unlimited||null|20170706|null|||SuperSim
D|17209081|Talkmore Unlimited Subscription Discount - 74.89%|MOB|VAS|DiscTalkMore Unlimited||null|20170706|null|||SuperSim
D|17276641|Viu Premium (MOB) Subscription Discount - 100% (4 mths)|MOB|VAS|Discount Offers||null|19900101|null|||Regular
D|17276651|Viu Premium (MOB) Subscription Discount - 38.7755% (24 mths)|MOB|VAS|Discount Offers||null|19900101|null|||Regular
D|17390981|Free 1 mth on No Contract Viu Premium OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17390991|Free 2 mths on No Contract Viu Premium OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17391011|Free 2 mths on No Contract Variety Plus OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17391021|Free 3 mths on No Contract Variety Plus OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17391041|Free 2 mths on No Contract Asian Plus OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17391051|Free 3 mths on No Contract Asian Plus OTT (BB)|FBB|VAS|Discount Offers||null|19900101|null|FHB|PSTN|
D|17391171|Free 1 mth on No Contract Viu Premium OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391181|Free 2 mths on No Contract Viu Premium OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391191|Free 1 mth on No Contract Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391201|Free 2 mths on No Contract Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391211|Free 3 mths on No Contract Variety Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391221|Free 1 mth on No Contract Asian Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17391231|Free 2 mths on No Contract Asian Plus OTT (TV)|TV|VAS|Discount Offers||null|19900101|null|||
D|17396301|10% Discount on MobileSwop Unlimited Subscription (3 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17396811|10% Discount on MobileSwop Unlimited Subscription (6 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17396851|16.318% Discount on MobileSwop Unlimited Subscription (24 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17396891|10% Discount on MobileSwop Unlimited Subscription (12 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17396931|10% Discount on MobileSwop Unlimited Subscription (24 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17396971|20% Discount on MobileSwop Unlimited Subscription (3 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397011|20% Discount on MobileSwop Unlimited Subscription (6 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397051|20% Discount on MobileSwop Unlimited Subscription (9 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397091|20% Discount on MobileSwop Unlimited Subscription (12 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397171|30% Discount on MobileSwop Unlimited Subscription (3 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397211|30% Discount on MobileSwop Unlimited Subscription (6 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
D|17397261|30% Discount on MobileSwop Unlimited Subscription (9 mths)|MOB|VAS|DiscMobileSwopUp||null|20170820|21200101|||Regular
